96259,"",,APO,AP,
96260,"",,APO,AP,
96262,"",,APO,AP,
96264,"",,APO,AP,
96266,"",,APO,AP,
96267,"",,APO,AP,
96269,"",,FPO,AP,
96271,"",,APO,AP,
96275,"",,APO,AP,
96276,"",,APO,AP,
96278,"",,APO,AP,
96283,"",,APO,AP,
96284,"",,APO,AP,
96297,"",,APO,AP,
96306,"",,FPO,AP,
96309,"",,FPO,AP,
96310,"",,FPO,AP,
96311,"",,FPO,AP,
96313,"",,FPO,AP,
96319,"",,APO,AP,
96321,"",,FPO,AP,
96322,"",,FPO,AP,
96323,"",,APO,AP,
96325,"",,APO,AP,
96326,"",,APO,AP,
96328,"",,APO,AP,
96330,"",,APO,AP,
96336,"",,APO,AP,
96337,"",,APO,AP,
96338,"",,APO,AP,
96343,"",,APO,AP,
96347,"",,FPO,AP,
96348,"",,FPO,AP,
96349,"",,FPO,AP,
96350,"",,FPO,AP,
96351,"",,FPO,AP,
96362,"",,FPO,AP,
96364,"",,APO,AP,
96365,"",,APO,AP,
96367,"",,APO,AP,
96368,"",,APO,AP,
96370,"",,FPO,AP,
96372,"",,FPO,AP,
96373,"",,FPO,AP,
96374,"",,APO,AP,
96375,"",,FPO,AP,
96376,"",,APO,AP,
96377,"",,FPO,AP,
96378,"",,APO,AP,
96379,"",,FPO,AP,
96384,"",,APO,AP,
96386,"",,APO,AP,
96387,"",,APO,AP,
96388,"",,FPO,AP,
96403,"",,APO,AP,
96490,"",,APO,AP,
96505,"",,FPO,AP,
96506,"",,FPO,AP,
96507,"",,FPO,AP,
96508,"",,APO,AP,
96511,"",,FPO,AP,
96512,"",,APO,AP,
96515,"",,FPO,AP,
96517,"",,FPO,AP,
96518,"",,FPO,AP,
96520,"",,APO,AP,
96521,"",,FPO,AP,
96522,"",,FPO,AP,
96529,"",,APO,AP,
96530,"",,APO,AP,
96531,"",,FPO,AP,
96534,"",,FPO,AP,
96535,"",,APO,AP,
96536,"",,FPO,AP,
96537,"",,FPO,AP,
96538,"",,FPO,AP,
96539,"",,FPO,AP,
96540,"",,FPO,AP,
96541,"",,APO,AP,
96542,"",,APO,AP,
96543,"",,APO,AP,
96544,"",,FPO,AP,
96545,"",,FPO,AP,
96546,"",,APO,AP,
96547,"",,APO,AP,
96548,"",,APO,AP,
96549,"",,APO,AP,
96551,"",,APO,AP,
96552,"",,APO,AP,
96553,"",,APO,AP,
96554,"",,APO,AP,
96555,"",,APO,AP,
96557,"",,APO,AP,
96558,"",,APO,AP,
96575,"",,APO,AP,
96580,"",,FPO,AP,
96594,"",,FPO,AP,
96595,"",,FPO,AP,
96596,"",,FPO,AP,
96597,"",,FPO,AP,
96598,"",,FPO,AP,
96599,"",,FPO,AP,
96601,"",,FPO,AP,
96602,"",,FPO,AP,
96603,"",,FPO,AP,
96604,"",,FPO,AP,
96605,"",,FPO,AP,
96606,"",,FPO,AP,
96607,"",,FPO,AP,
96608,"",,FPO,AP,
96609,"",,FPO,AP,
96610,"",,FPO,AP,
96611,"",,FPO,AP,
96612,"",,FPO,AP,
96615,"",,FPO,AP,
96617,"",,FPO,AP,
96621,"",,FPO,AP,
96622,"",,FPO,AP,
96623,"",,FPO,AP,
96624,"",,FPO,AP,
96626,"",,FPO,AP,
96627,"",,FPO,AP,
96628,"",,FPO,AP,
96629,"",,FPO,AP,
96634,"",,FPO,AP,
96635,"",,FPO,AP,
96642,"",,FPO,AP,
96643,"",,FPO,AP,
96644,"",,FPO,AP,
96647,"",,FPO,AP,
96648,"",,FPO,AP,
96649,"",,FPO,AP,
96657,"",,FPO,AP,
96660,"",,FPO,AP,
96661,"",,FPO,AP,
96662,"",,FPO,AP,
96663,"",,FPO,AP,
96664,"",,FPO,AP,
96665,"",,FPO,AP,
96666,"",,FPO,AP,
96667,"",,FPO,AP,
96668,"",,FPO,AP,
96669,"",,FPO,AP,
96670,"",,FPO,AP,
96671,"",,FPO,AP,
96672,"",,FPO,AP,
96673,"",,FPO,AP,
96674,"",,FPO,AP,
96675,"",,FPO,AP,
96676,"",,FPO,AP,
96677,"",,FPO,AP,
96678,"",,FPO,AP,
96679,"",,FPO,AP,
96681,"",,FPO,AP,
96682,"",,FPO,AP,
96683,"",,FPO,AP,
96684,"",,FPO,AP,
96686,"",,FPO,AP,
96687,"",,FPO,AP,
96698,"",,FPO,AP,
